053564594,062597547,9
053564594,062304043,4
053564594,062106014,5
053564594,052841840,4
053564594,062796596,5
062278058,053015336,6
062278058,052596049,4
062278058,062780046,2
062278058,062589538,4
062278058,062283316,5
062278058,053527069,4
062278058,062343105,5
053527069,053015336,4
053527069,062344786,3
053527069,062278058,4
053527069,062589538,5
053527069,062283316,5
053527069,062343105,5
052571340,062310358,3
052571340,062770310,3
052571340,052571876,4
052571340,062304043,4
052571340,052627308,2
062582618,061805111,7
062582618,061867367,5
062582618,062338617,6
062582618,053359809,6
062582618,062782572,5
062582618,053019121,2
062582618,062539603,7
062582618,062535361,4
062582618,062796596,2
062582618,062106014,2
062324852,062517053,3
062324852,062576889,3
062324852,062783627,4
062324852,053783843,2
062324852,053269323,4
062324852,053119593,4
053525573,052850600,3
053525573,053045623,3
053525573,062372002,3
053525573,053318382,3
053119593,062517053,5
053119593,062594861,4
053119593,062324852,4
053119593,053003012,6
053119593,062576889,8
053119593,062788324,7
053119593,052788821,5
053119593,062783627,8
053119593,062374844,7
053119593,062308519,7
053119593,062310317,7
053119593,053575061,7
053119593,062782572,9
053119593,053269323,5
053119593,062295603,6
053119593,061841285,5
053119593,053097608,8
062080884,053325787,6
062080884,052540050,6
062080884,053076892,3
062080884,062310343,3
062080884,062803331,4
062080884,052604777,4
062080884,062593086,4
062322866,053564594,4
062322866,061794525,11
062322866,062597547,7
062322866,062321032,8
062322866,053326119,8
062322866,062313562,10
062322866,062319625,14
062322866,053307053,14
062322866,062056122,12
062322866,062782572,8
062322866,062304043,4
062322866,062377267,8
062322866,062291590,9
062322866,062317779,10
062322866,062576889,8
062322866,052841840,11
062322866,062635819,6
062322866,062788324,6
062321032,052869076,5
062321032,053815066,5
062321032,062322866,8
062321032,061794525,8
062321032,053326119,8
062321032,062313562,10
062321032,062322888,3
062321032,062319625,8
062321032,053307053,8
062321032,053340547,6
062321032,062056122,10
062321032,053269514,5
062321032,061770862,4
062321032,053584872,6
062321032,052540050,6
062321032,062317779,8
062321032,052841840,8
062321032,062111620,2
062364107,052850600,13
062364107,052783050,4
062364107,062314267,8
062364107,053360542,7
062364107,053536799,12
062364107,062373048,16
062364107,052862787,9
062364107,062372002,11
062364107,062309281,8
062364107,053571570,7
062364107,053264331,11
062364107,056006892,7
062364107,053616032,9
062364107,062056609,4
062364107,055546381,12
062364107,052604777,9
062364107,052624876,5
062364107,062085819,8
062364107,053615608,12
062364107,053088816,4
062364107,062064791,14
062372002,052850600,14
062372002,053525573,3
062372002,062364107,11
062372002,055546381,8
062372002,053045623,3
062372002,053318382,3
062372002,053536799,8
062372002,062309281,6
062372002,053264331,6
062372002,053615608,8
062372002,062085819,6
062372002,062064791,9
062372002,053571570,7
062372002,062373048,11
062372002,056006892,7
062309281,052850600,6
062309281,062364107,8
062309281,062372002,6
062309281,052604777,6
062309281,052624876,5
062309281,053264331,8
062309281,062085819,8
062309281,062064791,7
062309281,062373048,8
062291590,062322866,9
062291590,062319625,9
062291590,062313562,5
062291590,053307053,9
062291590,062782572,6
062291590,062377267,6
062291590,062576889,6
062291590,062317779,5
062291590,062635819,5
062291590,062788324,6
062576889,062594861,4
062576889,062324852,3
062576889,053119593,8
062576889,062322866,8
062576889,062291590,6
062576889,062295603,4
062576889,062783627,5
062576889,053307053,7
062576889,062782572,14
062576889,053575061,7
062576889,061794525,8
062576889,061799097,5
062576889,062319625,7
062576889,062377267,13
062576889,062779062,3
062576889,053097608,5
062576889,062366594,6
062576889,062788324,8
062576889,053783843,2
062576889,062597547,5
062576889,052605521,2
061798877,062345589,5
061798877,062316618,4
061798877,053778512,4
061798877,052540050,4
061798877,062382829,4
061798877,062363842,4
061798877,052599012,5
061798877,062774603,4
061798877,062328562,4
061798877,062297376,4
052862603,062359351,2
052862603,062270107,2
052862603,052817780,2
062106014,052837341,5
062106014,053564594,5
062106014,062582618,2
062106014,052343097,5
062106014,061805111,2
062106014,062104553,10
062106014,061829027,5
062106014,062366594,6
062106014,062597547,5
062106014,062111620,5
062106014,052571876,5
062106014,053575061,6
062106014,062796596,7
052841840,053564594,4
052841840,062322866,11
052841840,062321032,8
052841840,061794525,8
052841840,062319625,8
052841840,062313562,8
052841840,053307053,8
052841840,062056122,11
052841840,062597547,4
052841840,062304043,4
052841840,062317779,8
052841840,053326119,8
062536339,061879004,6
062536339,052788821,6
062536339,053257071,6
062536339,062374844,9
062536339,062780798,6
062536339,062310317,9
062536339,053515022,6
062536339,052612307,9
062536339,062068265,6
062536339,062308519,9
062092876,062310801,4
062092876,062298542,6
062092876,056012337,6
062092876,062780798,4
062092876,062363842,4
062092876,053364366,6
062092876,062336070,4
052788821,061879004,6
052788821,053119593,5
052788821,062536339,6
052788821,062374844,8
052788821,062068265,6
052788821,062308519,8
052788821,062310317,11
052788821,062782572,5
052788821,062375853,4
052788821,052612307,9
052788821,062317779,4
052788821,053314577,4
052788821,053097608,2
055546381,052850600,12
055546381,062364107,12
055546381,062372002,8
055546381,062070581,6
055546381,062314267,9
055546381,053616032,13
055546381,053031821,4
055546381,062869120,4
055546381,053571570,7
055546381,056278278,5
055546381,053360542,7
055546381,053536799,12
055546381,052527029,9
055546381,053615608,16
055546381,052862787,14
055546381,062064791,12
055546381,052862003,8
055546381,062373048,15
055546381,056006892,7
055567108,062304043,1
055567108,052596049,1
052624876,062364107,5
052624876,062309281,5
052624876,052604777,5
052624876,062085819,5
052624876,062373048,5
052624876,053264331,5
053515022,062517053,5
053515022,062536339,6
053515022,062295603,5
053515022,062351022,5
053515022,053257071,8
053515022,062783627,5
053515022,062374844,6
053515022,062780798,6
053515022,052802530,5
053515022,062332871,2
053515022,062310317,6
053515022,052612307,6
053515022,061841285,7
053515022,062308519,6
062290852,062310801,6
062290852,053778512,8
062290852,062092026,2
062290852,062363842,6
062290852,062125273,7
062290852,052599012,7
062290852,062838285,7
062290852,062774603,8
062290852,062328562,7
062290852,062348595,6
062585355,062784855,4
062585355,062111620,4
062585355,062304043,4
062585355,052627308,4
062585355,052571876,4
062630555,052863103,4
062630555,062539603,4
062630555,062338617,4
062630555,053359809,4
062630555,062535361,4
062300782,062376350,2
062300782,052596049,2
062300782,062339565,2
053783093,052612307,1
053783093,053257071,1
052604777,053325787,9
052604777,052869076,5
052604777,053815066,5
052604777,062080884,4
052604777,062364107,9
052604777,062309281,6
052604777,052624876,5
052604777,052540050,6
052604777,062056609,7
052604777,062803331,4
052604777,061888378,5
052604777,053527126,5
052604777,053264331,9
052604777,053114074,4
052604777,062869120,6
052604777,053088816,7
052604777,062085819,6
052604777,062064791,9
052604777,052783050,7
052604777,062593086,5
052604777,062373048,7
062770310,052625528,2
062770310,052571340,3
062770310,061829027,3
062770310,062310358,3
062770310,052571876,5
062770310,062304043,4
062770310,062111620,4
062782572,062582618,5
062782572,053119593,9
062782572,062322866,8
062782572,062291590,6
062782572,062576889,14
062782572,052788821,5
062782572,053003012,6
062782572,061867367,5
062782572,053307053,7
062782572,053575061,11
062782572,061794525,8
062782572,062338617,5
062782572,053359809,5
062782572,062310317,7
062782572,061799097,5
062782572,062319625,7
062782572,062308519,7
062782572,061805111,5
062782572,062377267,12
062782572,062779062,3
062782572,053097608,3
062782572,062366594,6
062782572,062539603,5
062782572,062788324,12
062782572,062374844,7
062782572,062597547,5
062332871,053515022,2
062332871,061841285,2
062332871,053257071,2
053587282,062345589,7
053587282,062316618,5
053587282,052540050,5
053587282,062313562,6
053587282,062081822,5
053587282,062780839,3
053587282,062363842,3
053587282,062270344,8
053587282,052599012,7
053587282,061770862,5
053587282,053326119,5
053587282,062635819,5
062283316,053015336,5
062283316,062344786,5
062283316,062278058,5
062283316,053527069,5
062283316,052596049,5
062283316,062595593,1
062283316,062313549,1
062283316,062327512,3
062283316,062589538,5
062283316,062343105,7
062784855,062585355,4
062784855,052571876,4
062784855,062111620,4
062784855,062304043,4
062784855,052627308,4
062803331,053325787,4
062803331,062080884,4
062803331,052604777,4
062803331,052540050,4
062803331,062593086,4
052612307,061879004,6
052612307,062536339,9
052612307,052788821,9
052612307,053515022,6
052612307,053783093,1
052612307,053257071,8
052612307,062374844,9
052612307,062780798,7
052612307,062310317,12
052612307,062375853,6
052612307,062317779,4
052612307,062068265,6
052612307,053314577,4
052612307,062308519,9
053326119,062345589,6
053326119,062322866,8
053326119,062321032,8
053326119,052841840,8
053326119,053587282,5
053326119,061794525,8
053326119,062319625,8
053326119,062313562,12
053326119,062081822,4
053326119,062375853,3
053326119,053307053,8
053326119,062056122,8
053326119,062270344,4
053326119,052599012,5
053326119,062317779,9
053575061,053119593,7
053575061,062576889,7
053575061,062106014,6
053575061,062782572,11
053575061,061794525,6
053575061,053003012,6
053575061,062366594,7
053575061,062104553,7
053575061,061829027,5
053575061,052343097,5
053575061,062374844,6
053575061,062310317,6
053575061,062056122,3
053575061,062111620,7
053575061,061799097,9
053575061,052627308,5
053575061,052571876,7
053575061,062308519,6
053575061,062788324,8
053575061,062635819,2
053575061,062377267,6
062348595,053778512,7
062348595,062290852,6
062348595,053076892,6
062348595,052783050,9
062348595,061888378,6
062348595,062081870,6
062348595,062125273,7
062348595,053527126,6
062348595,052599012,6
062348595,062838285,6
062348595,053088816,6
062348595,052531860,6
062348595,062774603,6
062348595,062328562,7
061794525,062322866,11
061794525,062321032,8
061794525,062576889,8
061794525,052841840,8
061794525,062782572,8
061794525,053326119,8
061794525,053575061,6
061794525,062313562,8
061794525,062319625,11
061794525,053307053,11
061794525,062056122,9
061794525,061799097,5
061794525,062317779,8
061794525,062366594,5
061794525,062377267,8
053076892,053325787,8
053076892,052834779,5
053076892,052869076,5
053076892,062080884,3
053076892,062348595,6
053076892,052540050,5
053076892,062081870,8
053076892,062310343,3
053076892,062045610,4
053076892,061888378,9
053076892,053527126,9
053076892,062342363,6
053076892,053114074,4
053076892,062869120,4
053076892,053088816,9
053076892,052531860,6
053076892,052783050,9
053076892,062056609,7
062317779,062322866,10
062317779,062321032,8
062317779,062291590,5
062317779,052841840,8
062317779,052788821,4
062317779,052612307,4
062317779,053326119,9
062317779,061794525,8
062317779,062313562,10
062317779,062319625,10
062317779,053307053,10
062317779,062310317,4
062317779,062056122,9
062317779,062375853,5
062317779,062635819,6
062317779,053314577,4
062092026,062310801,2
062092026,062290852,2
062092026,062363842,2
056012337,062310801,4
056012337,062092876,6
056012337,062298542,6
056012337,062780798,4
056012337,062363842,5
056012337,053364366,6
056012337,062336070,4
056012337,062328562,1
061867367,052538768,4
061867367,052834779,4
061867367,062316618,4
061867367,062582618,5
061867367,062782572,5
061867367,052540050,6
061867367,061805111,5
061867367,053073075,4
061867367,061866534,2
061867367,062382829,5
061867367,062539603,5
061867367,053359809,5
061867367,062338617,5
061867367,061770862,3
062310358,053015336,1
062310358,052571340,3
062310358,062770310,3
062310358,052571876,4
062310358,062304043,3
061829027,052625528,2
061829027,062106014,5
061829027,062770310,3
061829027,053575061,5
061829027,062104553,5
061829027,052343097,5
061829027,052571876,6
061829027,062111620,7
062306860,052596049,4
062306860,053261370,4
062306860,052862003,5
062306860,053616544,5
062306860,062376350,5
062306860,062339565,5
062319625,062322866,14
062319625,062321032,8
062319625,062291590,9
062319625,062576889,7
062319625,052841840,8
062319625,062782572,7
062319625,053326119,8
062319625,061794525,11
062319625,062317779,10
062319625,062313562,10
062319625,053307053,14
062319625,062056122,9
062319625,062377267,7
062319625,062635819,6
062319625,062788324,6
062308519,061879004,6
062308519,053119593,7
062308519,062536339,9
062308519,052788821,8
062308519,053515022,6
062308519,062782572,7
062308519,052612307,9
062308519,053575061,6
062308519,053003012,6
062308519,062788324,6
062308519,053257071,6
062308519,062374844,14
062308519,062780798,6
062308519,062068265,6
062308519,062310317,14
062322888,062345589,1
062322888,062321032,3
062322888,061770862,3
062322888,062313562,4
062322888,062056122,3
062270344,062345589,6
062270344,062316618,5
062270344,053587282,8
062270344,053326119,4
062270344,052540050,5
062270344,062313562,6
062270344,052599012,4
062270344,061770862,5
062270344,062635819,5
062270107,052862603,2
062270107,062786291,2
062270107,053257071,3
062270107,062780798,3
062270107,062359351,4
062270107,062375853,4
062270107,052817780,2
061888378,053325787,6
061888378,052604777,5
061888378,062348595,6
061888378,053076892,9
061888378,062081870,8
061888378,062056609,8
061888378,062342363,6
061888378,053527126,10
061888378,053088816,10
061888378,052531860,6
061888378,052783050,10
062780839,053587282,3
062780839,062081822,3
062780839,052599012,3
062780839,062363842,3
062125273,062310801,4
062125273,053778512,8
062125273,062290852,7
062125273,062348595,7
062125273,052783050,3
062125273,052599012,6
062125273,062838285,7
062125273,062774603,7
062125273,062328562,7
053088816,053325787,6
053088816,062364107,4
053088816,052604777,7
053088816,062348595,6
053088816,053076892,9
053088816,061888378,10
053088816,062081870,8
053088816,062056609,10
053088816,053527126,10
053088816,062342363,6
053088816,052531860,6
053088816,052783050,12
053088816,053264331,4
052599012,062345589,6
052599012,053778512,8
052599012,061798877,5
052599012,062290852,7
052599012,053587282,7
052599012,053326119,5
052599012,062348595,6
052599012,062270344,4
052599012,062780839,3
052599012,062125273,6
052599012,062313562,4
052599012,062328562,8
052599012,062081822,5
052599012,062363842,8
052599012,062838285,6
052599012,062774603,8
062377267,062322866,8
062377267,062291590,6
062377267,062576889,13
062377267,062782572,12
062377267,053575061,6
062377267,061794525,8
062377267,062319625,7
062377267,062597547,5
062377267,062366594,6
062377267,052605521,1
062377267,062788324,7
062377267,053307053,7
062377267,061799097,5
062377267,062779062,3
052571876,062092370,3
052571876,053015336,1
052571876,052571340,4
052571876,062106014,5
052571876,062585355,4
052571876,062770310,5
052571876,062784855,4
052571876,053575061,7
052571876,062310358,4
052571876,061829027,6
052571876,062104553,7
052571876,052343097,5
052571876,062111620,12
052571876,062304043,7
052571876,061799097,5
052571876,052627308,7
062343105,053015336,5
062343105,062344786,5
062343105,062278058,5
062343105,053527069,5
062343105,062283316,7
062343105,052596049,5
062343105,062327512,3
062343105,062589538,5
062574330,053269323,3
062574330,053019121,1
062574330,052605521,4
062574330,053783843,3
062574330,062601292,3
062593086,053325787,4
062593086,062080884,4
062593086,052604777,5
062593086,062803331,4
062593086,052540050,5
062593086,062353601,5
062593086,052862003,5
062593086,053584872,6
062593086,062869120,6
062593086,062770790,5
062593086,062372614,5
053097608,062594861,4
053097608,053119593,8
053097608,062576889,5
053097608,052788821,2
053097608,062782572,3
053097608,062295603,5
053097608,062783627,6
053097608,053269323,3
053097608,061841285,4
061805111,062582618,7
061805111,062106014,2
061805111,062782572,5
061805111,061867367,5
061805111,053359809,5
061805111,062338617,5
061805111,053783843,0
061805111,062539603,5
061805111,062796596,2
053073075,052538768,4
053073075,052834779,4
053073075,061867367,4
053073075,052540050,4
053073075,062382829,4
062310343,053325787,3
062310343,062080884,3
062310343,053076892,3
062310343,052540050,3
053364366,062310801,4
053364366,062092876,6
053364366,056012337,6
053364366,062786291,3
053364366,053257071,4
053364366,062780798,6
053364366,062363842,4
053364366,062336070,4
053364366,062375853,4
053364366,062303278,3
053364366,062298542,6
062081822,062345589,4
062081822,053587282,5
062081822,053326119,4
062081822,062780839,3
062081822,052599012,5
062081822,062363842,3
062081822,062359351,2
062081822,062375853,3
062081822,052817780,1
062045610,052834779,4
062045610,052869076,4
062045610,053076892,4
062045610,053114074,4
062045610,062869120,4
053584872,052869076,8
053584872,053815066,9
053584872,062321032,6
053584872,062593086,6
053584872,052540050,6
053584872,053616032,8
053584872,061866534,4
053584872,062372614,5
053584872,053340547,7
053584872,053269514,8
053584872,062353601,5
053584872,062869120,8
053584872,062111620,2
053584872,062376350,6
053584872,062770790,5
053584872,052862003,7
052802530,062517053,5
052802530,053515022,5
052802530,062295603,5
052802530,062351022,5
052802530,062783627,5
052802530,061841285,5
062589538,053015336,4
062589538,062344786,3
062589538,062278058,4
062589538,053527069,5
062589538,062283316,5
062589538,062343105,5
053045623,052850600,3
053045623,053525573,3
053045623,062372002,3
053045623,053318382,3
052862787,052850600,9
052862787,062364107,9
052862787,055546381,14
052862787,062314267,9
052862787,053616032,12
052862787,053031821,4
052862787,052862003,7
052862787,056278278,5
052862787,053360542,7
052862787,053536799,9
052862787,052527029,9
052862787,053615608,13
052862787,062064791,10
052862787,062070581,6
052862787,062373048,11
062064791,052869076,5
062064791,052850600,11
062064791,053815066,5
062064791,062364107,14
062064791,062372002,9
062064791,062309281,7
062064791,055546381,12
062064791,052604777,9
062064791,052862787,10
062064791,062314267,9
062064791,053616032,13
062064791,062869120,8
062064791,052862003,6
062064791,053360542,7
062064791,053536799,10
062064791,062373048,15
062064791,053114074,4
062064791,053615608,10
062064791,062085819,7
062064791,053264331,7
062770790,062593086,5
062770790,053584872,5
062770790,062353601,5
062770790,062372614,5
062770790,052862003,5
062770790,062869120,5
053616032,052869076,7
053616032,052850600,9
053616032,053815066,8
053616032,062364107,9
053616032,055546381,13
053616032,053584872,8
053616032,052862787,12
053616032,062064791,13
053616032,062314267,9
053616032,052862003,9
053616032,061866534,4
053616032,062869120,7
053616032,053340547,4
053616032,053269514,6
053616032,053360542,7
053616032,053536799,9
053616032,052527029,7
053616032,053615608,11
053616032,062376350,6
053616032,062070581,6
053616032,062373048,12
053003012,053119593,6
053003012,062782572,6
053003012,053575061,6
053003012,062308519,6
053003012,062788324,6
053003012,062374844,6
053003012,062310317,6
062783627,062517053,8
062783627,062594861,4
062783627,062324852,4
062783627,053119593,8
062783627,062576889,5
062783627,053515022,5
062783627,053097608,6
062783627,052802530,5
062783627,061841285,8
062783627,062295603,9
062783627,062351022,5
062783627,053269323,5
062780046,053015336,2
062780046,062344786,2
062780046,062278058,2
062780046,052596049,3
062780046,053516324,1
062779062,062576889,3
062779062,062782572,3
062779062,062377267,3
062779062,062597547,3
062838285,062310801,4
062838285,053778512,7
062838285,062290852,7
062838285,062348595,6
062838285,062125273,7
062838285,052599012,6
062838285,062774603,7
062838285,062328562,6
053314577,052788821,4
053314577,052612307,4
053314577,062317779,4
053314577,062375853,4
053314577,062310317,4
062314267,062364107,8
062314267,055546381,9
062314267,052862787,9
062314267,062064791,9
062314267,053616032,9
062314267,052862003,5
062314267,053360542,7
062314267,053536799,8
062314267,053615608,8
062314267,062373048,8
053019121,062582618,2
053019121,062574330,1
053019121,052605521,1
053019121,062535361,2
053019121,062539603,2
062313549,062283316,1
062313549,062595593,1
062068265,061879004,6
062068265,062536339,6
062068265,052788821,6
062068265,052612307,6
062068265,062308519,6
062068265,062374844,6
062068265,062310317,6
062374844,061879004,6
062374844,053119593,7
062374844,062536339,9
062374844,052788821,8
062374844,053515022,6
062374844,062782572,7
062374844,052612307,9
062374844,053575061,6
062374844,062308519,14
062374844,053003012,6
062374844,062068265,6
062374844,062788324,6
062374844,053257071,6
062374844,062780798,6
062374844,062310317,14
062342363,053076892,6
062342363,061888378,6
062342363,053088816,6
062342363,062081870,6
062342363,062056609,6
062342363,053527126,6
062342363,052783050,6
062056122,053564594,4
062056122,062322866,12
062056122,062321032,10
062056122,052841840,11
062056122,053326119,8
062056122,053575061,3
062056122,061794525,9
062056122,062317779,9
062056122,062319625,9
062056122,062322888,3
062056122,062313562,11
062056122,053307053,9
062056122,062635819,8
062056122,062597547,4
062056122,062304043,5
062056122,052627308,3
062056122,061770862,4
053360542,062364107,7
053360542,055546381,7
053360542,052862787,7
053360542,062064791,7
053360542,053616032,7
053360542,062314267,7
053360542,053536799,7
053360542,053615608,7
053536799,052850600,10
053536799,062364107,12
053536799,062372002,8
053536799,055546381,12
053536799,052862787,9
053536799,062064791,10
053536799,053616032,9
053536799,062314267,8
053536799,053360542,7
053536799,053615608,12
053536799,053571570,7
053536799,062373048,11
053536799,056006892,7
052527029,052850600,6
052527029,055546381,9
052527029,052862787,9
052527029,053616032,7
052527029,053031821,4
052527029,052862003,6
052527029,056278278,6
052527029,053261370,2
052527029,053615608,8
052527029,062070581,6
052527029,062373048,7
053264331,052850600,6
053264331,062364107,11
053264331,062372002,6
053264331,062309281,8
053264331,052624876,5
053264331,052604777,9
053264331,053088816,4
053264331,062064791,7
053264331,062056609,4
053264331,062085819,8
053264331,052783050,4
053264331,062373048,8
053114074,052834779,4
053114074,052869076,7
053114074,053815066,4
053114074,052604777,4
053114074,053076892,4
053114074,062045610,4
053114074,062064791,4
053114074,062869120,7
052531860,062348595,6
052531860,053076892,6
052531860,061888378,6
052531860,053088816,6
052531860,062081870,6
052531860,053527126,6
052531860,052783050,6
062297376,062345589,4
062297376,062316618,4
062297376,061798877,4
062297376,052540050,4
062297376,062382829,4
062339565,062300782,2
062339565,062306860,5
062339565,052596049,5
062339565,053261370,4
062339565,052862003,5
062339565,053616544,5
062339565,062376350,6
062070581,052850600,6
062070581,055546381,6
062070581,052862787,6
062070581,053616032,6
062070581,052527029,6
062070581,053615608,6
062070581,062373048,6
062382829,052538768,4
062382829,062345589,4
062382829,053325787,2
062382829,052834779,4
062382829,062316618,6
062382829,061798877,4
062382829,061867367,5
062382829,053073075,4
062382829,062297376,4
062382829,052540050,9
062788324,053119593,7
062788324,062322866,6
062788324,062291590,6
062788324,062576889,8
062788324,062782572,12
062788324,053575061,8
062788324,062319625,6
062788324,062308519,6
062788324,062377267,7
062788324,053003012,6
062788324,062374844,6
062788324,053307053,6
062788324,062310317,6
053269514,052869076,7
053269514,053815066,8
053269514,062321032,5
053269514,053584872,8
053269514,053616032,6
053269514,052540050,5
053269514,061866534,4
053269514,053340547,6
053269514,062376350,5
062304043,053564594,4
062304043,052571340,4
062304043,062322866,4
062304043,052841840,4
062304043,055567108,1
062304043,062585355,4
062304043,062770310,4
062304043,062784855,4
062304043,062310358,3
062304043,052571876,7
062304043,062056122,5
062304043,052596049,1
062304043,062597547,4
062304043,062111620,5
062304043,052627308,6
062336070,062092876,4
062336070,056012337,4
062336070,053364366,4
062336070,062780798,4
062336070,062298542,4
062774603,062310801,5
062774603,053778512,9
062774603,061798877,4
062774603,062290852,8
062774603,062348595,6
062774603,062125273,7
062774603,052599012,8
062774603,062838285,7
062774603,062363842,6
062774603,062328562,8
056006892,052850600,7
056006892,062364107,7
056006892,062372002,7
056006892,055546381,7
056006892,053536799,7
056006892,053615608,7
056006892,053571570,7
056006892,062373048,7
052343097,062106014,5
052343097,053575061,5
052343097,061829027,5
052343097,052571876,5
052343097,062104553,5
052343097,062111620,5
062366594,052837341,5
062366594,053564594,5
062366594,062576889,6
062366594,062106014,6
062366594,062782572,6
062366594,053575061,7
062366594,061794525,5
062366594,062377267,6
062366594,062104553,7
062366594,062597547,8
062366594,062796596,5
062366594,061799097,6
062539603,052863103,4
062539603,062582618,7
062539603,062630555,4
062539603,062782572,5
062539603,061867367,5
062539603,061805111,5
062539603,053019121,2
062539603,062338617,8
062539603,053359809,8
062539603,062535361,6
062796596,052837341,5
062796596,053564594,5
062796596,062582618,2
062796596,062106014,7
062796596,061805111,2
062796596,062366594,5
062796596,062104553,5
062796596,062597547,5
053783843,062324852,2
053783843,062576889,2
053783843,062574330,3
053783843,061805111,0
053783843,052605521,4
053783843,053269323,4
053783843,062601292,3
062597547,052837341,5
062597547,053564594,9
062597547,062322866,7
062597547,062576889,5
062597547,062106014,5
062597547,052841840,4
062597547,062782572,5
062597547,062377267,5
062597547,062779062,3
062597547,062056122,4
062597547,062304043,4
062597547,062366594,8
062597547,062796596,5
062597547,062104553,5
062595593,062283316,1
062595593,062313549,1
062359351,052862603,2
062359351,062270107,4
062359351,062081822,2
062359351,062780798,2
062359351,062375853,3
062359351,052817780,3
062085819,052850600,6
062085819,062364107,8
062085819,062372002,6
062085819,062309281,8
062085819,052624876,5
062085819,052604777,6
062085819,062064791,7
062085819,053264331,8
062085819,062373048,8
062111620,062092370,3
062111620,052625528,4
062111620,062321032,2
062111620,062106014,5
062111620,062585355,4
062111620,062770310,4
062111620,062784855,4
062111620,053575061,7
062111620,061829027,7
062111620,052571876,12
062111620,053584872,2
062111620,062304043,5
062111620,052343097,5
062111620,062104553,7
062111620,053340547,2
062111620,061799097,6
062111620,052627308,7
053571570,052850600,7
053571570,062364107,7
053571570,062372002,7
053571570,055546381,7
053571570,053536799,7
053571570,056006892,7
053571570,053615608,7
053571570,062373048,7
